"subjectID","trial","roi","meanPE","sdPE","run"
"FP051",8,"vmPFC",-1.72989,6.7041,"run1"
"FP051",9,"vmPFC",1.23499,5.84217,"run1"
"FP051",10,"vmPFC",-0.0325328,4.50092,"run1"
"FP051",11,"vmPFC",-0.00188962,6.0071,"run1"
"FP051",12,"vmPFC",0.769534,8.48812,"run1"
"FP051",13,"vmPFC",1.75346,7.2757,"run1"
"FP051",14,"vmPFC",0.952165,9.04615,"run1"
"FP051",15,"vmPFC",0.690406,12.1351,"run1"
"FP051",16,"vmPFC",3.80779,10.9311,"run1"
"FP051",17,"vmPFC",0.674553,7.98833,"run1"
"FP051",18,"vmPFC",0.399479,7.86564,"run1"
"FP051",19,"vmPFC",-0.0493021,3.81226,"run1"
"FP051",20,"vmPFC",0.386855,5.83133,"run1"
"FP051",21,"vmPFC",-1.04417,5.51289,"run1"
"FP051",22,"vmPFC",0.197164,5.32516,"run1"
"FP051",23,"vmPFC",-0.455362,6.19616,"run1"
"FP051",24,"vmPFC",1.57926,5.87523,"run1"
"FP051",25,"vmPFC",0.338358,5.94223,"run1"
"FP051",26,"vmPFC",1.90031,7.07629,"run1"
"FP051",27,"vmPFC",1.60865,9.27328,"run1"
"FP051",28,"vmPFC",-4.97159,9.41151,"run1"
"FP051",29,"vmPFC",0.575498,7.63318,"run1"
"FP051",30,"vmPFC",-0.164877,8.48512,"run1"
"FP051",31,"vmPFC",-1.78596,5.48569,"run1"
"FP051",32,"vmPFC",-0.54236,4.8382,"run1"
"FP051",33,"vmPFC",-1.97636,7.27093,"run1"
"FP051",34,"vmPFC",0.418511,7.27808,"run1"
"FP051",35,"vmPFC",-3.88464,6.3949,"run1"
"FP051",36,"vmPFC",0.305073,7.94277,"run1"
"FP051",1,"vmPFC",-1.17629,5.98717,"run2"
"FP051",2,"vmPFC",2.14162,7.09049,"run2"
"FP051",3,"vmPFC",1.18199,9.87906,"run2"
"FP051",4,"vmPFC",1.93381,9.15841,"run2"
"FP051",5,"vmPFC",0.409438,7.91616,"run2"
"FP051",6,"vmPFC",-1.25238,6.33944,"run2"
"FP051",7,"vmPFC",-0.48556,5.67952,"run2"
"FP051",8,"vmPFC",0.207234,6.2704,"run2"
"FP051",9,"vmPFC",-0.536355,6.4699,"run2"
"FP051",10,"vmPFC",1.1806,6.96198,"run2"
"FP051",11,"vmPFC",-0.256018,7.32387,"run2"
"FP051",12,"vmPFC",-0.55614,7.36842,"run2"
"FP051",13,"vmPFC",0.0377501,5.64409,"run2"
"FP051",14,"vmPFC",0.378614,9.33215,"run2"
"FP051",15,"vmPFC",-3.3973,9.74131,"run2"
"FP051",16,"vmPFC",-4.19185,7.82714,"run2"
"FP051",17,"vmPFC",-2.8821,7.74218,"run2"
"FP051",18,"vmPFC",-1.86414,8.47073,"run2"
"FP051",19,"vmPFC",-1.0429,5.52528,"run2"
"FP051",20,"vmPFC",-6.37173,8.88003,"run2"
"FP051",21,"vmPFC",-1.89007,6.47322,"run2"
"FP051",22,"vmPFC",-1.8195,7.79207,"run2"
"FP051",23,"vmPFC",-0.911604,6.46445,"run2"
"FP051",24,"vmPFC",-3.74264,8.41235,"run2"
"FP051",25,"vmPFC",0.98559,6.39667,"run2"
"FP051",26,"vmPFC",0.625548,6.13936,"run2"
"FP051",27,"vmPFC",0.670056,9.71762,"run2"
"FP051",28,"vmPFC",4.46007,9.10518,"run2"
"FP051",29,"vmPFC",-1.74927,7.46999,"run2"
"FP051",30,"vmPFC",0.374584,10.5912,"run2"
"FP051",31,"vmPFC",-0.697894,3.84143,"run2"
"FP051",32,"vmPFC",-1.246,7.50828,"run2"
"FP051",33,"vmPFC",-1.68195,5.27013,"run2"
"FP051",34,"vmPFC",-0.738274,4.93716,"run2"
"FP051",35,"vmPFC",-0.555825,4.40812,"run2"
"FP051",36,"vmPFC",-0.520448,7.00741,"run2"
"FP051",1,"VS",-0.218527,4.63639,"run1"
"FP051",2,"VS",1.45502,7.28311,"run1"
"FP051",3,"VS",-1.03685,9.23476,"run1"
"FP051",4,"VS",0.0237644,8.73802,"run1"
"FP051",5,"VS",-0.221569,7.03189,"run1"
"FP051",6,"VS",1.2338,9.03332,"run1"
"FP051",7,"VS",-0.206996,4.17767,"run1"
"FP051",8,"VS",-0.216961,7.55198,"run1"
"FP051",9,"VS",0.11654,6.37174,"run1"
"FP051",10,"VS",0.804648,5.89189,"run1"
"FP051",11,"VS",-1.95664,6.65974,"run1"
"FP051",12,"VS",1.0122,10.5479,"run1"
"FP051",13,"VS",-0.79566,8.92022,"run1"
"FP051",14,"VS",2.61478,11.1159,"run1"
"FP051",15,"VS",0.785399,12.3476,"run1"
"FP051",16,"VS",0.250216,11.7618,"run1"
"FP051",17,"VS",0.248622,9.7267,"run1"
"FP051",18,"VS",-2.14897,8.48314,"run1"
"FP051",19,"VS",0.694588,5.02254,"run1"
"FP051",20,"VS",0.783133,6.54182,"run1"
"FP051",21,"VS",0.535027,5.94897,"run1"
"FP051",22,"VS",-0.795235,6.26742,"run1"
"FP051",23,"VS",0.908007,6.50599,"run1"
"FP051",24,"VS",-0.243873,6.93226,"run1"
"FP051",25,"VS",0.884751,7.09725,"run1"
"FP051",26,"VS",2.40657,7.96364,"run1"
"FP051",27,"VS",-0.605466,9.42093,"run1"
"FP051",28,"VS",-1.39204,8.91822,"run1"
"FP051",29,"VS",1.49512,8.62143,"run1"
"FP051",30,"VS",-1.65532,8.97478,"run1"
"FP051",31,"VS",-1.48449,6.91414,"run1"
"FP051",32,"VS",1.15333,5.36538,"run1"
"FP051",33,"VS",-3.62356,6.88175,"run1"
"FP051",34,"VS",-0.707553,8.28695,"run1"
"FP051",35,"VS",-1.37552,7.43344,"run1"
"FP051",36,"VS",1.50796,8.67003,"run1"
"FP051",1,"VS",-2.57295,6.96622,"run2"
"FP051",2,"VS",0.514245,8.18693,"run2"
"FP051",3,"VS",0.284063,10.7273,"run2"
"FP051",4,"VS",-1.35669,9.93659,"run2"
"FP051",5,"VS",-0.695454,9.30742,"run2"
"FP051",6,"VS",-2.24107,6.98494,"run2"
"FP051",7,"VS",-1.03758,6.67788,"run2"
"FP051",8,"VS",2.60816,8.09602,"run2"
"FP051",9,"VS",0.119515,7.09359,"run2"
"FP051",10,"VS",0.46946,7.09273,"run2"
"FP051",11,"VS",0.625283,8.31137,"run2"
"FP051",12,"VS",1.68189,7.949,"run2"
"FP051",13,"VS",-0.0283832,7.11711,"run2"
"FP051",14,"VS",2.34847,9.47649,"run2"
"FP051",15,"VS",-2.96946,11.925,"run2"
"FP051",16,"VS",-0.523734,7.80131,"run2"
"FP051",17,"VS",0.0599519,8.51234,"run2"
"FP051",18,"VS",0.519745,8.80415,"run2"
"FP051",19,"VS",-0.381005,7.6254,"run2"
"FP051",20,"VS",-1.68828,8.83434,"run2"
"FP051",21,"VS",0.379514,6.61418,"run2"
"FP051",22,"VS",-0.238459,8.55251,"run2"
"FP051",23,"VS",0.335205,6.25654,"run2"
"FP051",24,"VS",-1.94906,8.91051,"run2"
"FP051",25,"VS",-0.348582,7.56325,"run2"
"FP051",26,"VS",2.14124,7.20154,"run2"
"FP051",27,"VS",-0.519047,11.5015,"run2"
"FP051",28,"VS",0.70744,9.26054,"run2"
"FP051",29,"VS",-1.25664,9.0551,"run2"
"FP051",30,"VS",-1.7595,11.3833,"run2"
"FP051",31,"VS",0.359377,4.77593,"run2"
"FP051",32,"VS",-0.476308,7.36098,"run2"
"FP051",33,"VS",0.427365,6.97342,"run2"
"FP051",34,"VS",-0.228888,5.39346,"run2"
"FP051",35,"VS",-0.267106,5.11318,"run2"
"FP051",36,"VS",-1.2599,7.64252,"run2"
"FP052",1,"pgACC",-1.10828,6.2622,"run1"
"FP052",2,"pgACC",-0.521054,6.71825,"run1"
"FP052",3,"pgACC",1.33863,7.53278,"run1"
"FP052",4,"pgACC",3.07897,12.153,"run1"
"FP052",5,"pgACC",2.13374,9.00402,"run1"
"FP052",6,"pgACC",0.342513,5.84566,"run1"
"FP052",7,"pgACC",1.33535,10.4198,"run1"
"FP052",8,"pgACC",0.544844,3.47826,"run1"
"FP052",9,"pgACC",0.362016,4.69212,"run1"
"FP052",10,"pgACC",-1.4493,6.52083,"run1"
"FP052",11,"pgACC",-0.622401,5.15506,"run1"
"FP052",12,"pgACC",0.0734078,4.80481,"run1"
"FP052",13,"pgACC",-6.09174,13.4109,"run1"
"FP052",14,"pgACC",-4.96993,7.39464,"run1"
"FP052",15,"pgACC",-2.08234,6.02661,"run1"
"FP052",16,"pgACC",-0.933612,11.7205,"run1"
"FP052",17,"pgACC",-0.940196,8.95556,"run1"
"FP052",18,"pgACC",-0.510746,8.46483,"run1"
"FP052",19,"pgACC",0.137424,4.49051,"run1"
"FP052",20,"pgACC",0.0449319,5.79436,"run1"
"FP052",21,"pgACC",-3.97108,6.1485,"run1"
"FP052",22,"pgACC",-0.791772,5.17411,"run1"
"FP052",23,"pgACC",-0.946476,2.74603,"run1"
"FP052",24,"pgACC",1.03804,9.79152,"run1"
"FP052",25,"pgACC",0.386147,3.82585,"run1"
"FP052",26,"pgACC",-0.0740607,14.4492,"run1"
"FP052",27,"pgACC",-0.196631,5.44363,"run1"
"FP052",28,"pgACC",-4.65064,10.646,"run1"
"FP052",29,"pgACC",-3.83175,13.6622,"run1"
"FP052",30,"pgACC",-0.796472,9.39482,"run1"
"FP052",31,"pgACC",2.33918,4.98332,"run1"
"FP052",32,"pgACC",0.056957,6.61055,"run1"
"FP052",33,"pgACC",-1.61625,8.47465,"run1"
"FP052",34,"pgACC",0.610826,3.2091,"run1"
"FP052",35,"pgACC",-3.20816,7.93125,"run1"
"FP052",36,"pgACC",1.68536,10.0289,"run1"
"FP052",1,"pgACC",-1.10275,6.11082,"run2"
"FP052",2,"pgACC",-2.40315,13.0091,"run2"
"FP052",3,"pgACC",-1.67185,10.4274,"run2"
"FP052",4,"pgACC",3.34289,9.03689,"run2"
"FP052",5,"pgACC",-1.65193,14.2496,"run2"
"FP052",6,"pgACC",-5.68617,19.871,"run2"
"FP052",7,"pgACC",0.332681,5.61341,"run2"
"FP052",8,"pgACC",-1.13287,5.21068,"run2"
"FP052",9,"pgACC",1.88441,4.90806,"run2"
"FP052",10,"pgACC",0.00574683,4.55398,"run2"
"FP052",11,"pgACC",1.57691,5.49819,"run2"
"FP052",12,"pgACC",0.14008,8.14264,"run2"
"FP052",13,"pgACC",-1.82078,7.05335,"run2"
"FP052",14,"pgACC",-5.84164,8.91271,"run2"
"FP052",15,"pgACC",-1.49931,6.40264,"run2"
"FP052",16,"pgACC",-2.62647,6.42763,"run2"
"FP052",17,"pgACC",-3.4926,7.20356,"run2"
"FP052",18,"pgACC",-3.33794,9.97799,"run2"
"FP052",19,"pgACC",-3.48904,8.15055,"run2"
"FP052",20,"pgACC",-0.62687,4.5999,"run2"
"FP052",21,"pgACC",-1.80476,9.38411,"run2"
"FP052",22,"pgACC",-2.90692,12.4742,"run2"
"FP052",23,"pgACC",-0.417809,6.41046,"run2"
"FP052",24,"pgACC",-0.462327,5.46727,"run2"
"FP052",25,"pgACC",-0.307689,13.551,"run2"
"FP052",26,"pgACC",-1.44327,11.1501,"run2"
"FP052",27,"pgACC",2.08168,9.43574,"run2"
"FP052",28,"pgACC",0.855615,14.2414,"run2"
"FP052",29,"pgACC",-0.162335,7.81246,"run2"
"FP052",30,"pgACC",-5.16364,13.1304,"run2"
"FP052",31,"pgACC",-0.576331,11.4948,"run2"
"FP052",32,"pgACC",2.17761,8.07451,"run2"
"FP052",33,"pgACC",0.25877,9.05222,"run2"
"FP052",34,"pgACC",3.64571,9.6682,"run2"
"FP052",35,"pgACC",-0.229836,4.5846,"run2"
"FP052",36,"pgACC",-0.567064,5.93006,"run2"
"FP052",1,"vmPFC",-0.968682,4.8013,"run1"
"FP052",2,"vmPFC",-0.85051,5.26465,"run1"
"FP052",3,"vmPFC",3.33599,6.18174,"run1"
"FP052",4,"vmPFC",5.42717,9.14613,"run1"
"FP052",5,"vmPFC",5.05373,8.0957,"run1"
"FP052",6,"vmPFC",0.143194,4.94191,"run1"
"FP052",7,"vmPFC",1.07693,8.11378,"run1"
"FP052",8,"vmPFC",0.592028,3.11855,"run1"
"FP052",9,"vmPFC",0.0453577,3.2025,"run1"
"FP052",10,"vmPFC",-0.364528,5.22567,"run1"
"FP052",11,"vmPFC",0.00760148,4.41046,"run1"
"FP052",12,"vmPFC",-0.185665,3.26723,"run1"
"FP052",13,"vmPFC",-8.53247,12.758,"run1"
"FP052",14,"vmPFC",-5.75361,8.66447,"run1"
"FP052",15,"vmPFC",-0.861717,4.98189,"run1"
"FP052",16,"vmPFC",-0.356052,9.10067,"run1"
"FP052",17,"vmPFC",-0.232443,7.32898,"run1"
"FP052",18,"vmPFC",0.0237189,6.90741,"run1"
"FP052",19,"vmPFC",-0.108179,4.17916,"run1"
"FP052",20,"vmPFC",0.996725,4.7851,"run1"
"FP052",21,"vmPFC",-4.11043,5.81857,"run1"
"FP052",22,"vmPFC",0.347288,3.80735,"run1"
"FP052",23,"vmPFC",-0.644798,2.68138,"run1"
"FP052",24,"vmPFC",1.5635,6.85488,"run1"
"FP052",25,"vmPFC",0.878762,3.53415,"run1"
"FP052",26,"vmPFC",2.97814,12.2792,"run1"
"FP052",27,"vmPFC",1.08166,6.16529,"run1"
"FP052",28,"vmPFC",-5.30904,9.23721,"run1"
"FP052",29,"vmPFC",-1.42602,10.1972,"run1"
"FP052",30,"vmPFC",-1.04269,7.15206,"run1"
"FP052",31,"vmPFC",2.82972,4.42151,"run1"
"FP052",32,"vmPFC",0.248008,4.68657,"run1"
"FP052",33,"vmPFC",-0.828056,6.58486,"run1"
"FP052",34,"vmPFC",0.824814,2.599,"run1"
"FP052",35,"vmPFC",-2.57692,6.71248,"run1"
"FP052",36,"vmPFC",2.21813,8.74108,"run1"
"FP052",1,"vmPFC",0.461,4.69291,"run2"
"FP052",2,"vmPFC",-4.11382,9.85598,"run2"
"FP052",3,"vmPFC",-3.28818,10.1614,"run2"
"FP052",4,"vmPFC",3.46614,8.93282,"run2"
"FP052",5,"vmPFC",1.11918,13.0862,"run2"
"FP052",6,"vmPFC",-2.97715,16.3948,"run2"
"FP052",7,"vmPFC",-0.103345,4.55584,"run2"
"FP052",8,"vmPFC",-1.09912,5.02513,"run2"
"FP052",9,"vmPFC",1.52697,4.29023,"run2"
"FP052",10,"vmPFC",0.260884,3.77572,"run2"
"FP052",11,"vmPFC",2.1941,5.47104,"run2"
"FP052",12,"vmPFC",0.997308,6.26002,"run2"
"FP052",13,"vmPFC",-2.55841,6.44835,"run2"
"FP052",14,"vmPFC",-5.67846,8.69807,"run2"
"FP052",15,"vmPFC",-0.921718,5.13633,"run2"
"FP052",16,"vmPFC",-3.47582,5.4937,"run2"
"FP052",17,"vmPFC",-2.34437,6.27756,"run2"
"FP052",18,"vmPFC",-2.44893,8.87964,"run2"
"FP052",19,"vmPFC",-4.97917,7.35832,"run2"
"FP052",20,"vmPFC",-0.532206,4.03473,"run2"
"FP052",21,"vmPFC",-1.13116,8.66888,"run2"
"FP052",22,"vmPFC",-2.93118,12.4106,"run2"
"FP052",23,"vmPFC",0.356871,6.47701,"run2"
"FP052",24,"vmPFC",0.194467,5.57467,"run2"
"FP052",25,"vmPFC",-1.7354,10.6072,"run2"
"FP052",26,"vmPFC",-4.66946,8.64355,"run2"
"FP052",27,"vmPFC",1.54941,6.7406,"run2"
"FP052",28,"vmPFC",1.46538,11.3655,"run2"
"FP052",29,"vmPFC",1.38616,6.27086,"run2"
"FP052",30,"vmPFC",-4.32809,12.5468,"run2"
"FP052",31,"vmPFC",2.06108,10.0819,"run2"
"FP052",32,"vmPFC",2.7198,6.51283,"run2"
"FP052",33,"vmPFC",0.208556,7.42329,"run2"
"FP052",34,"vmPFC",2.11994,7.01421,"run2"
"FP052",35,"vmPFC",-0.919185,3.53651,"run2"
"FP052",36,"vmPFC",-0.0858787,3.95043,"run2"
"FP052",1,"VS",-2.41821,7.03884,"run1"
"FP052",2,"VS",1.43217,6.87912,"run1"
"FP052",3,"VS",2.1695,7.76749,"run1"
"FP052",4,"VS",5.56781,11.2958,"run1"
"FP052",5,"VS",0.915326,9.26962,"run1"
"FP052",6,"VS",-0.0252243,5.92909,"run1"
"FP052",7,"VS",-2.07828,9.02111,"run1"
"FP052",8,"VS",-0.101187,4.19619,"run1"
"FP052",9,"VS",-0.802134,3.9979,"run1"
"FP052",10,"VS",0.58787,6.84242,"run1"
"FP052",11,"VS",-0.576659,4.83496,"run1"
"FP052",12,"VS",-0.631616,4.552,"run1"
"FP052",13,"VS",-13.0001,11.8637,"run1"
"FP052",14,"VS",-3.76583,7.10446,"run1"
"FP052",15,"VS",-2.86186,5.32339,"run1"
"FP052",16,"VS",0.267059,12.326,"run1"
"FP052",17,"VS",-4.29114,9.68954,"run1"
"FP052",18,"VS",-2.20869,8.42468,"run1"
"FP052",19,"VS",-0.207157,4.59162,"run1"
"FP052",20,"VS",-0.67457,5.3104,"run1"
"FP052",21,"VS",-2.26894,6.59311,"run1"
"FP052",22,"VS",0.208872,4.33693,"run1"
"FP052",23,"VS",-1.17044,3.29599,"run1"
"FP052",24,"VS",3.78233,9.09688,"run1"
"FP052",25,"VS",-0.0724916,3.89691,"run1"
"FP052",26,"VS",5.84385,12.8556,"run1"
"FP052",27,"VS",0.12112,5.79279,"run1"
"FP052",28,"VS",-0.421194,10.1888,"run1"
"FP052",29,"VS",0.785176,12.6894,"run1"
"FP052",30,"VS",3.63944,9.43103,"run1"
"FP052",31,"VS",1.19783,4.52255,"run1"
"FP052",32,"VS",2.55025,6.01252,"run1"
"FP052",33,"VS",-0.359899,8.69555,"run1"
"FP052",34,"VS",0.0194697,3.43458,"run1"
"FP052",35,"VS",-0.0479864,7.83247,"run1"
"FP052",36,"VS",1.48571,9.34732,"run1"
"FP052",1,"VS",1.07766,5.44023,"run2"
"FP052",2,"VS",-0.583089,13.4167,"run2"
"FP052",3,"VS",-0.525776,10.0273,"run2"
"FP052",4,"VS",1.58931,8.60361,"run2"
"FP052",5,"VS",1.65592,14.2724,"run2"
"FP052",6,"VS",0.888159,16.6147,"run2"
"FP052",7,"VS",0.191756,5.96472,"run2"
"FP052",8,"VS",-0.637395,5.51666,"run2"
"FP052",9,"VS",0.388443,4.86037,"run2"
"FP052",10,"VS",0.254147,4.408,"run2"
"FP052",11,"VS",1.33274,5.73651,"run2"
"FP052",12,"VS",2.71243,7.87939,"run2"
"FP052",13,"VS",-0.417773,7.17343,"run2"
"FP052",14,"VS",-2.13698,9.00737,"run2"
"FP052",15,"VS",-1.31152,5.9309,"run2"
"FP052",16,"VS",1.49941,6.40291,"run2"
"FP052",17,"VS",-0.0852909,6.87914,"run2"
"FP052",18,"VS",0.508618,9.69894,"run2"
"FP052",19,"VS",-3.67096,7.71706,"run2"
"FP052",20,"VS",-0.262654,5.11543,"run2"
"FP052",21,"VS",0.33394,9.26967,"run2"
"FP052",22,"VS",0.75253,10.9189,"run2"
"FP052",23,"VS",1.1756,6.27857,"run2"
"FP052",24,"VS",-0.443745,5.94151,"run2"
"FP052",25,"VS",-0.566718,12.599,"run2"
"FP052",26,"VS",-6.07736,11.3465,"run2"
"FP052",27,"VS",1.9133,8.90613,"run2"
"FP052",28,"VS",0.190457,14.076,"run2"
"FP052",29,"VS",0.298922,8.36277,"run2"
"FP052",30,"VS",-0.227377,12.7032,"run2"
"FP052",31,"VS",0.746954,10.6493,"run2"
"FP052",32,"VS",1.60319,8.30476,"run2"
"FP052",33,"VS",-4.14339,9.24298,"run2"
"FP052",34,"VS",-0.217051,9.14929,"run2"
"FP052",35,"VS",-1.48982,4.46782,"run2"
"FP052",36,"VS",-0.714874,6.05585,"run2"
"FP053",1,"pgACC",-0.410433,11.6469,"run1"
"FP053",2,"pgACC",0.618948,6.59225,"run1"
"FP053",3,"pgACC",-1.97239,17.2678,"run1"
"FP053",4,"pgACC",-1.2504,9.15981,"run1"
"FP053",5,"pgACC",-0.429249,8.14772,"run1"
"FP053",6,"pgACC",-0.876941,10.4902,"run1"
"FP053",7,"pgACC",0.190001,5.9747,"run1"
"FP053",8,"pgACC",-1.37661,5.52086,"run1"
"FP053",9,"pgACC",0.588239,5.14916,"run1"
"FP053",10,"pgACC",-2.03421,5.30037,"run1"
"FP053",11,"pgACC",1.71574,7.92425,"run1"
"FP053",12,"pgACC",-2.22159,5.57058,"run1"
"FP053",13,"pgACC",2.01477,10.3021,"run1"
"FP053",14,"pgACC",1.04828,5.22156,"run1"
"FP053",15,"pgACC",3.26296,10.3175,"run1"
"FP053",16,"pgACC",4.77648,11.8367,"run1"
"FP053",17,"pgACC",-0.14777,11.0598,"run1"
"FP053",18,"pgACC",3.25919,6.64723,"run1"
"FP053",19,"pgACC",0.549435,3.5277,"run1"
"FP053",20,"pgACC",-0.678964,4.32415,"run1"
"FP053",21,"pgACC",0.249184,3.0487,"run1"
"FP053",22,"pgACC",-1.11485,5.5713,"run1"
"FP053",23,"pgACC",-0.50815,2.81097,"run1"
"FP053",24,"pgACC",-1.10527,5.5836,"run1"
"FP053",25,"pgACC",-3.01303,9.03135,"run1"
"FP053",26,"pgACC",3.8939,12.1451,"run1"
"FP053",27,"pgACC",2.67224,18.4029,"run1"
"FP053",28,"pgACC",-1.36048,9.45648,"run1"
"FP053",29,"pgACC",1.33348,8.70368,"run1"
"FP053",30,"pgACC",-0.688466,9.6538,"run1"
"FP053",31,"pgACC",-0.820859,3.97585,"run1"
"FP053",32,"pgACC",0.598112,6.15414,"run1"
"FP053",33,"pgACC",-0.639303,6.42908,"run1"
"FP053",34,"pgACC",-1.03719,12.0889,"run1"
"FP053",35,"pgACC",0.00252793,0.0892514,"run1"
"FP053",36,"pgACC",-6.44519,40.6123,"run1"
"FP053",1,"pgACC",-1.86735,17.9258,"run2"
"FP053",2,"pgACC",-0.0359726,5.2877,"run2"
"FP053",3,"pgACC",-0.228631,31.8504,"run2"
"FP053",4,"pgACC",-6.83445,17.1918,"run2"
"FP053",5,"pgACC",1.85491,14.296,"run2"
"FP053",6,"pgACC",7.43559,14.906,"run2"
"FP053",7,"pgACC",0.679871,5.23064,"run2"
"FP053",8,"pgACC",2.05547,4.83031,"run2"
"FP053",9,"pgACC",-0.299511,6.10325,"run2"
"FP053",10,"pgACC",2.78878,6.47691,"run2"
"FP053",11,"pgACC",0.481207,7.33392,"run2"
"FP053",12,"pgACC",1.09298,7.98728,"run2"
"FP053",13,"pgACC",0.254413,5.02267,"run2"
"FP053",14,"pgACC",0.0837245,4.72186,"run2"
"FP053",15,"pgACC",2.33636,7.11546,"run2"
"FP053",16,"pgACC",-0.767417,8.02693,"run2"
"FP053",17,"pgACC",1.65442,6.86391,"run2"
"FP053",18,"pgACC",0.385415,4.95789,"run2"
"FP053",19,"pgACC",-1.63447,7.41241,"run2"
"FP053",20,"pgACC",0.364812,7.20708,"run2"
"FP053",21,"pgACC",-1.3126,4.3111,"run2"
"FP053",22,"pgACC",-0.508027,7.36621,"run2"
"FP053",23,"pgACC",-1.48196,6.01916,"run2"
"FP053",24,"pgACC",-0.723444,6.7923,"run2"
"FP053",25,"pgACC",-5.40542,13.4472,"run2"
"FP053",26,"pgACC",-0.208666,13.6337,"run2"
"FP053",27,"pgACC",-2.93311,17.1709,"run2"
"FP053",28,"pgACC",-4.86408,14.7651,"run2"
"FP053",29,"pgACC",-0.246548,7.03623,"run2"
"FP053",30,"pgACC",0.177672,13.9958,"run2"
"FP053",31,"pgACC",-0.508195,4.71012,"run2"
"FP053",32,"pgACC",0.0935075,3.73525,"run2"
"FP053",33,"pgACC",-1.81883,7.79505,"run2"
"FP053",34,"pgACC",0.275513,7.20552,"run2"
"FP053",35,"pgACC",-1.75503,4.13105,"run2"
"FP053",36,"pgACC",0.1533,10.3663,"run2"
"FP053",1,"vmPFC",0.507302,9.31793,"run1"
"FP053",2,"vmPFC",1.32599,5.83459,"run1"
"FP053",3,"vmPFC",-0.577103,12.2307,"run1"
"FP053",4,"vmPFC",-0.204036,8.91419,"run1"
"FP053",5,"vmPFC",0.495325,6.98355,"run1"
"FP053",6,"vmPFC",3.89659,9.50516,"run1"
"FP053",7,"vmPFC",-0.445487,4.51116,"run1"
"FP053",8,"vmPFC",-1.41967,3.98967,"run1"
"FP053",9,"vmPFC",-0.182242,4.20951,"run1"
"FP053",10,"vmPFC",-0.256154,4.89693,"run1"
"FP053",11,"vmPFC",1.14057,6.27265,"run1"
"FP053",12,"vmPFC",-0.814447,3.87899,"run1"
"FP053",13,"vmPFC",3.22739,8.52614,"run1"
"FP053",14,"vmPFC",2.25944,4.58531,"run1"
"FP053",15,"vmPFC",4.61864,9.48387,"run1"
"FP053",16,"vmPFC",6.91979,10.5106,"run1"
"FP053",17,"vmPFC",-1.91421,9.92237,"run1"
"FP053",18,"vmPFC",5.18008,6.43086,"run1"
"FP053",19,"vmPFC",-0.593866,2.88525,"run1"
"FP053",20,"vmPFC",-0.428762,2.89614,"run1"
"FP053",21,"vmPFC",-0.238278,2.64504,"run1"
"FP053",22,"vmPFC",-0.595839,3.4067,"run1"
"FP053",23,"vmPFC",-0.661501,2.68025,"run1"
"FP053",24,"vmPFC",-1.75342,3.59247,"run1"
"FP053",25,"vmPFC",-4.93802,7.87941,"run1"
"FP053",26,"vmPFC",3.82643,10.7592,"run1"
"FP053",27,"vmPFC",3.51944,12.2113,"run1"
"FP053",28,"vmPFC",0.237572,9.13877,"run1"
"FP053",29,"vmPFC",1.82015,8.14995,"run1"
"FP053",30,"vmPFC",-0.273921,7.42293,"run1"
"FP053",31,"vmPFC",-1.39283,4.44413,"run1"
"FP053",32,"vmPFC",1.07055,4.39284,"run1"
"FP053",33,"vmPFC",1.72183,7.0943,"run1"
"FP053",34,"vmPFC",-0.661482,9.15135,"run1"
"FP053",35,"vmPFC",0.0164951,0.0805025,"run1"
"FP053",36,"vmPFC",-13.7452,28.9952,"run1"
"FP053",1,"vmPFC",1.94973,15.0723,"run2"
"FP053",2,"vmPFC",0.466795,5.20338,"run2"
"FP053",3,"vmPFC",9.10311,27.2193,"run2"
"FP053",4,"vmPFC",-5.38503,14.056,"run2"
"FP053",5,"vmPFC",-0.702158,15.1759,"run2"
"FP053",6,"vmPFC",9.8486,12.7477,"run2"
"FP053",7,"vmPFC",-1.33433,4.90289,"run2"
"FP053",8,"vmPFC",2.50975,4.11428,"run2"
"FP053",9,"vmPFC",-1.14682,4.67452,"run2"
"FP053",10,"vmPFC",1.94188,5.78098,"run2"
"FP053",11,"vmPFC",0.319003,5.27314,"run2"
"FP053",12,"vmPFC",-0.459601,7.33363,"run2"
"FP053",13,"vmPFC",-1.65851,4.19119,"run2"
"FP053",14,"vmPFC",0.0313786,4.40114,"run2"
"FP053",15,"vmPFC",1.50315,6.60748,"run2"
"FP053",16,"vmPFC",-2.21628,6.2952,"run2"
"FP053",17,"vmPFC",0.0782039,5.36904,"run2"
"FP053",18,"vmPFC",-0.620652,4.08992,"run2"
"FP053",19,"vmPFC",-1.73957,6.72101,"run2"
"FP053",20,"vmPFC",0.926873,5.99262,"run2"
"FP053",21,"vmPFC",-0.891612,3.80533,"run2"
"FP053",22,"vmPFC",0.268729,6.11045,"run2"
"FP053",23,"vmPFC",-0.21502,4.82311,"run2"
"FP053",24,"vmPFC",0.15026,5.4227,"run2"
"FP053",25,"vmPFC",-5.24397,8.52067,"run2"
"FP053",26,"vmPFC",2.17308,11.5291,"run2"
"FP053",27,"vmPFC",-1.44526,10.9428,"run2"
"FP053",28,"vmPFC",-1.23769,12.47,"run2"
"FP053",29,"vmPFC",3.94808,6.80687,"run2"
"FP053",30,"vmPFC",-1.76529,12.5043,"run2"
"FP053",31,"vmPFC",-0.532103,4.67686,"run2"
